from_wps_url,to_clean_url,n_hops,redirect_type,final_status
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/asistencias-tarjetas/tarjetas-credito-natural-clasica-gold.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/asistencias-tarjetas/tarjetas-credito-natural-clasica-gold.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/asistencias-tarjetas/tarjetas-credito-natural-premium.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/asistencias-tarjetas/tarjetas-credito-natural-premium.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/cuota-manejo-premium/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/cuota-manejo-premium/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/debito-internet/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/debito-internet/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/emase-nomina/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/emase-nomina/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/experiencias-aval/index.html,https://www.bancodebogota.com/personas/experiencias-aval,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/facturacion/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/facturacion/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/infografia-canales/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/infografia-canales/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/landing-apple-pay/index.html,https://www.bancodebogota.com/atencion-al-cliente/canales/transacciones/apple-pay,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/landing-apple-pay/index.html?gad_source=1&gad_campaignid=22470271369&gbraid=0AAAAAqCvJkdRdR8x7QfLNDN0nmsf0k-ar,https://www.bancodebogota.com/atencion-al-cliente/canales/transacciones/apple-pay,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/landing-emase/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/landing-emase/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/linea-etica/,https://www.bancodebogota.com/s/banco-de-bogota/landings/linea-etica/index.html,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/oficinas-servir/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/oficinas-servir/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/oficinas-servir/oficinas.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/oficinas-servir/oficinas.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/pqrs/index.html,https://www.bancodebogota.com/atencion-al-cliente/pqrs,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/reglamentos/movistar/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/reglamentos/movistar/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/revista-educacion-financiera/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/revista-educacion-financiera/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/te-escuchamos/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/te-escuchamos/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/terminos-y-condiciones/alianza-0-interes-claro/index.html,https://www.bancodebogota.com/tyc/2025-alianza-0-interes-claro,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/terminos-y-condiciones/cashback-nomina/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/terminos-y-condiciones/cashback-nomina/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/terminos-y-condiciones/cashback-primera-compra/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/terminos-y-condiciones/cashback-primera-compra/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/terminos-y-condiciones/cero-pay/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/terminos-y-condiciones/cero-pay/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/terminos-y-condiciones/el-que-ahorra-gana/index.html,https://www.bancodebogota.com/tyc/2025-el-que-ahorra-gana,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/terminos-y-condiciones/la-cuenta-que-tu-camello-merece/index.html,https://www.bancodebogota.com/tyc/2025-la-cuenta-que-tu-camello-merece,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/terminos-y-condiciones/mac-center-0-intereses/index.html,https://www.bancodebogota.com/tyc/2025-mac-center-0-intereses,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/terminos-y-condiciones/mas-de-una-vez-latam-cashback/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/terminos-y-condiciones/mas-de-una-vez-latam-cashback/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/terminos-y-condiciones/mas-de-una-vez-latam/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/terminos-y-condiciones/mas-de-una-vez-latam/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/terminos-y-condiciones/reglamento-tc-biomax/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/terminos-y-condiciones/reglamento-tc-biomax/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/terminos-y-condiciones/servicio-click-topay/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/terminos-y-condiciones/servicio-click-topay/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/terminos-y-condiciones/tc-0-i-shop-colombia/index.html,https://www.bancodebogota.com/tyc/2025-tc-0-ishop-colombia,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/terminos-y-condiciones/temporada-de-nomina/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/terminos-y-condiciones/temporada-de-nomina/index.html,1,http_3xx,404
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/terminos-y-condiciones/transfiya/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/terminos-y-condiciones/transfiya/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/transfiya/index.html,https://www.bancodebogota.com/personas/servicio-transfiya,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/visa-airport-companion/index.html,https://www.bancodebogota.com/personas/tarjetas-de-credito/asistencias/visa-airport-companion,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/digital/credito-vehiculo-hibrido-electrico/index.html,https://www.bancodebogota.com/personas/creditos/vehiculo,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/alianzas-web/,https://www.bancodebogota.com/s/minisitios/alianzas-web/,3,http_3xx,404
https://www.bancodebogota.com/wps/themes/html/minisitios/alianzas-web/promociones.html,https://www.bancodebogota.com/s/minisitios/alianzas-web/promociones.html,1,http_3xx,404
https://www.bancodebogota.com/wps/themes/html/minisitios/alianzas/beneficios-franquicia.html,https://www.bancodebogota.com/alianzas/crediconvenio,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/alianzas/calidad-de-vida.html,https://www.bancodebogota.com/alianzas/crediconvenio,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/alianzas/educacion.html,https://www.bancodebogota.com/alianzas/crediconvenio,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/alianzas/hogar.html,https://www.bancodebogota.com/alianzas/crediconvenio,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/alianzas/index.html,https://www.bancodebogota.com/alianzas,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/alianzas/movilidad.html,https://www.bancodebogota.com/alianzas/crediconvenio,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/alianzas/tecnologia.html,https://www.bancodebogota.com/alianzas/crediconvenio,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/alianzas/turismo.html,https://www.bancodebogota.com/alianzas/crediconvenio,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/canales/activaciones-bloqueos/bloqueo-td/servilinea.html,https://www.bancodebogota.com/s/minisitios/canales/activaciones-bloqueos/bloqueo-td/servilinea.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/canales/descarga-documentos/extractos/banca-virtual.html,https://www.bancodebogota.com/s/minisitios/canales/descarga-documentos/extractos/banca-virtual.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/canales/index.html,https://www.bancodebogota.com/s/minisitios/canales/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/canales/pagos-recargas/impuestos-dian/banca-movil.html,https://www.bancodebogota.com/s/minisitios/canales/pagos-recargas/impuestos-dian/banca-movil.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/canales/pagos-recargas/impuestos-dian/banca-virtual.html,https://www.bancodebogota.com/s/minisitios/canales/pagos-recargas/impuestos-dian/banca-virtual.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/conexion-en-linea/index.html,https://www.bancodebogota.com/s/minisitios/conexion-en-linea/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/libranzas/index.html,https://www.bancodebogota.com/s/minisitios/libranzas/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/sostenibilidad/,https://www.bancodebogota.com/s/minisitios/sostenibilidad/,3,http_3xx,404
https://www.bancodebogota.com/wps/themes/html/minisitios/sostenibilidad/educacion-financiera.html,https://www.bancodebogota.com/sostenibilidad/social,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/sostenibilidad/en/index.html,https://www.bancodebogota.com/sustainability,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/sostenibilidad/index.html,https://www.bancodebogota.com/sostenibilidad,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/tarifas-en-moneda-extranjera-2021-2022/index.html,https://www.bancodebogota.com/s/minisitios/tarifas-en-moneda-extranjera-2021-2022/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/tarifas-en-moneda-extranjera-2022-2023/index.html,https://www.bancodebogota.com/s/minisitios/tarifas-en-moneda-extranjera-2022-2023/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/tarifas-en-moneda-extranjera-2023-2024/index.html,https://www.bancodebogota.com/s/minisitios/tarifas-en-moneda-extranjera-2023-2024/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/tarifas-en-moneda-extranjera-2024-2025/index.html,https://www.bancodebogota.com/s/minisitios/tarifas-en-moneda-extranjera-2024-2025/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/tarifas-internacionales-2018/index.html,https://www.bancodebogota.com/s/minisitios/tarifas-internacionales-2018/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/tarifas-internacionales-2019-2020/index.html,https://www.bancodebogota.com/s/minisitios/tarifas-internacionales-2019-2020/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/tarifas-internacionales-2019/index.html,https://www.bancodebogota.com/s/minisitios/tarifas-internacionales-2019/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/minisitios/tarifas-internacionales-2020-2021/index.html,https://www.bancodebogota.com/s/minisitios/tarifas-internacionales-2020-2021/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/pop-ups/correo-seguro/correoseguro.htm,https://www.bancodebogota.com/s/pop-ups/correo-seguro/correoseguro.htm,1,http_3xx,200
